date,country,position,streams,track_id,artists,artist_genres,duration,explicit,name,streams_agg
08-10-2020,Japan,193,157099,02qDk0sngobDvg3LUdt9Y0,"['SALU', 'JP THE WAVY', 'EXILE SHOKICHI']","['japanese r&b', 'japanese pop rap', 'j-division', 'j-rap', 'japanese trap']",201080,False,"GOOD VIBES ONLY feat. JP THE WAVY, EXILE SHOKICHI",1238343
07-01-2021,Denmark,47,138803,02rG4EPwtx1a03F7UCW2oy,['Branco'],['danish pop'],130601,True,La' Champagnen Græde (Outro),213976
06-10-2022,Norway,83,108089,02rRXYZOFbesXri5qH818P,['Ramón'],"['norwegian pop', 'norwegian pop rap']",150933,False,så klart,108089
19-12-2019,United Kingdom,44,1235306,02t2kfqtYpPW8718hxnBcV,['Stormzy'],"['grime', 'uk hip hop']",211666,True,Superheroes,3076189
19-12-2019,United States,175,1937798,030mot3ZKR3oskfMsqDB2R,['Judy Garland'],"['torch song', 'adult standards', 'lounge', 'hollywood', 'vocal jazz']",162333,False,Have Yourself A Merry Little Christmas,33392086
04-02-2021,Türkiye,11,814906,032ncNwownsax2RsiC5iCN,"['Murda', 'MERO']","['basshall', 'turkish trap', 'german hip hop']",182400,True,Gece Gündüz,27119359
17-11-2016,Spain,199,99044,0337FRYsDjcn6mKRvAAApw,['Sweet California'],['latin viral pop'],216868,False,Good Life,99044
16-01-2020,Brazil,28,2309448,034Wtb0MsgU2kIT7PWdi4c,['Henrique & Juliano'],"['sertanejo universitario', 'arrocha']",192632,False,Volta por Baixo - Ao Vivo,12392160
22-02-2018,Malaysia,173,30096,035Cwlx9coFpFrrYtYxOSY,['Akim And The Majistret'],['malaysian pop'],240759,False,Lagu Untuk Laila,30096
12-09-2019,Israel,68,29035,037ssLZite18zYQwZJOv8l,"['Moshiko Mor', 'Lior Narkis']","['mizrahi', 'israeli mediterranean']",194895,False,אחי,347546
06-10-2022,Germany,22,1469250,038awuS65sn5GQxlpJGkqj,['Rosc'],"['german trap', 'german hip hop']",137482,True,Sternzeichen Arrogant,7896683
15-07-2021,Bulgaria,160,6305,03ArySMd6YDpJGLhj8kw9r,['Alisia'],"['bulgarian pop', 'chalga']",190434,False,Най-лошата,12439
10-01-2019,United Kingdom,83,581456,03CbQgFxnBFoaaVJTfEqMD,['Bring Me The Horizon'],"['rock', 'uk metalcore', 'metalcore', 'melodic metalcore']",227265,True,medicine,3634532
23-08-2018,Poland,84,107517,03DeOGd1ncACsylzMa1X7V,"['Żabson', 'White 2115']","['polish trap', 'polish hip hop']",166022,False,Dimaria,714047
19-03-2020,Hong Kong,51,34493,03ElZK6oGGSDFRC6VwTzt5,['Kay Tse'],"['cantopop', 'c-pop']",231111,False,再度,172858
17-12-2020,Italy,39,610687,03GRTPQ4N97BvCF1lGoIj7,"['Nitro', 'Vegas Jones']",['italian hip hop'],180290,True,Ossigeno (feat. Vegas Jones),1225742
20-06-2019,Denmark,51,169780,03IPtt1n14P4gmEqqpbUPg,"['Branco', 'Stepz']","['danish pop', 'danish hip hop']",188396,True,LA PRIMERA,243394
22-04-2021,Türkiye,195,194627,03L7oVvCGDzvCuRlt4raCT,['Mustafa Ceceli'],"['turkish pop', 'karadeniz pop', 'turkish trap pop']",205228,False,Ölümlüyüm,194627
19-04-2018,Italy,34,639382,03L9qj5f7Ein575wmqv4Tc,['Noyz Narcos'],"['italian underground hip hop', 'italian hip hop']",204026,False,Niente X Niente,861815
30-01-2020,Denmark,43,170037,03LR4iYCBfdzXKtwL6CUyy,['ICEKIID'],"['danish pop', 'danish hip hop']",196200,True,Melodisk,328026
22-07-2021,Türkiye,140,240787,03LlyuzR1zbPjMypv1Y1rp,['Sakiler'],[],170548,False,Aşığın Kaderi,11870658
17-10-2019,Luxembourg,54,5875,03OlFWuq37jcqlRTlw7SGa,"['Ricky Gazetta', 'Alina Renae']",[],157708,False,Stranded,17224
23-11-2017,Italy,4,1323347,03PDOt4cRKQgpYfA9I9wnC,"['Shade', 'Federica Carta']","['italian pop', 'italian adult pop']",211992,False,Irraggiungibile (feat. Federica Carta),36169409
22-07-2021,Türkiye,19,931302,03S0moTUyxwtznCNWOreb4,"['Muti', 'UZI', 'Critical', 'Heijan']","['turkish hip hop', 'turkish trap', 'new school turkce rap', 'turkish trap pop', 'turkce drill']",256000,True,LE CANE,21400105
10-12-2020,Netherlands,97,312556,03SXU2fYsqJRpiOGbff1s9,['Jonna Fraser'],"['dutch pop', 'dutch hip hop', 'dutch rap pop']",189520,True,Only Fan,524629
01-03-2018,Poland,133,59729,03TKPoRrsyslmiDDEAYte2,['Żabson'],"['polish trap', 'polish hip hop']",182990,False,Księżniczki,111783
19-05-2022,Sweden,20,505937,03UV6Xr4KkBwN4ej2C1irI,['Veronica Maggio'],['swedish pop'],183764,False,Heaven med dig,5335291
17-11-2022,Hong Kong,93,41801,03X5mJ8tnBFh9pMMnXrAck,"['Ivana Wong', 'Serrini']","['hk-pop', 'cantopop', 'c-pop', 'hong kong indie', 'chinese audiophile']",194161,False,誅神的黃昏,41801
04-03-2021,Egypt,130,11912,03aR5zWoCr3d3MADuBCUEA,['Afroto'],"['egyptian trap', 'egyptian hip hop']",182942,False,Cupid,22134
04-05-2017,France,5,1098398,03aduXwm6cTqO9bb4XFQ2b,['Damso'],"['rap conscient', 'rap belge', 'french hip hop', 'belgian hip hop', 'pop urbaine']",201893,True,Ε. Signaler,40610505
17-09-2020,Russian Federation,90,94075,03bL5lgXi0QEahNQMWcEUb,"['LSP', 'Снифф & Снафф']","['russian pop', 'russian hip hop', 'belarusian hip hop', 'russian alt pop']",157730,False,Подельник,94075
19-03-2020,Slovakia,94,14546,03cHCboK6CIuymaIG4wEsB,"['Karlo', 'Viktor Sheen']","['czech hip hop', 'czsk hip hop', 'czech drill', 'slovak hip hop']",172631,True,Aladin 2020,14546
15-08-2019,Estonia,21,14582,03dUoht4jmfAZmpgCvOIkT,['Küberünnak & Karmo'],"['estonian hip hop', 'estonian pop']",194682,False,Lämmi,1026472
05-09-2019,Nicaragua,179,6360,03eS3uGZ6ExRF4QVTizfPq,['Lucy Beahan'],[],296803,False,Last Girl,6360
16-02-2023,South Africa,126,46253,03ffaxt78GbqpZ0vfKrcyr,"['AKA', 'Burna Boy', 'Khuli Chana', 'Yanga']","['kasi rap', 'afro dancehall', 'nigerian hip hop', 'afro soul', 'dancehall', 'south african hip hop', 'nigerian pop']",278200,True,"Baddest (feat. Burna Boy, Khuli Chana & Yanga)",83657
21-11-2019,Finland,146,53173,03iTB7GllM9C9hQOsVRAfi,['ABREU'],"['suomi rock', 'finnish dance pop', 'finnish hip hop', 'finnish pop']",201485,False,Sivuvaikutuksii,53173
02-12-2021,Thailand,167,55891,03jBontbv2DkRxsgLU8H4x,['นนน กรภัทร์'],['thai idol'],215250,False,แค่เพื่อนมั้ง (Just Friend?) - เพลงประกอบซีรีส์ แค่เพื่อนครับเพื่อน BAD BUDDY SERIES,221173
21-10-2021,South Africa,185,23119,03kozlqpm5twrblZia0m9j,"['Young Thug', 'Bslime', 'Future']","['hip hop', 'rap', 'trap', 'atl trap', 'gangster rap', 'southern hip hop', 'atl hip hop', 'melodic rap', 'pop rap']",237262,True,Peepin Out The Window (with Future & Bslime),23119
06-10-2022,Ukraine,150,32087,03mlYZb5ehwG8sQ7iYaIPa,['ASKEt'],[],126760,True,Кров,214511
18-11-2021,Germany,100,575623,03nQNoiwFHU8wZ9EetL5vf,['Eddin'],"['german hip hop', 'german trap']",144056,True,Zu spät,575623
07-03-2019,Switzerland,90,54802,03qgnFtJlddquRV1Edde9i,['Patent Ochsner'],"['swiss hip hop', 'swiss rock', 'mundart', 'swiss indie']",229853,False,Für immer uf di,585083
10-11-2022,"Venezuela, Bolivarian Republic of",167,18557,03qkDom9tLmAt1e8tBijkK,['Gaiteros de Pillopo'],"['musica llanera', 'gaita zuliana', 'classic venezuelan pop', 'pop reggaeton']",166840,False,Pa' que Luis,255230
24-03-2016,Czechia,179,3938,03smf37Y11ZaOSl9eW98e1,['Chinaski'],"['czech pop', 'czech rock', 'czech pop rock']",215982,False,Slovensky klin,265216
14-10-2021,Italy,121,394820,03uv8kQvzIGiME1oDGeZHQ,"['Nello Taver', 'Alberi Alti']",['italian hip hop'],142978,True,HIPHOPABORTO FREESTYLE,394820
16-09-2021,Argentina,194,213962,03wQrSM0nV1WyPIgWvapG4,['Banda XXI'],"['cuarteto', 'cumbia pop', 'argentine rock', 'cumbia villera']",174869,False,Cuando Me Enamoro,9751763
29-03-2018,Thailand,122,14086,03wu8u9k1LtWdlXK4mOEcG,['SCRUBB'],"['thai indie pop', 'thai indie rock', 'thai pop']",238974,False,ฤดู,27638
28-04-2022,Greece,7,235090,03x0o1jOLLiGMyN0SgjtVM,"['Saske', 'Gamecue']","['greek hip hop', 'greek pop', 'greek trap']",199269,True,ALITHEIA,2179664
07-03-2019,,179,4693086,03x2rVJRFUrvwlfxoHd9Mo,['Tom Walker'],"['pop', 'uk pop', 'indie anthem-folk']",174982,False,Just You and I,125861824
25-08-2022,Hungary,73,45676,03yMd8k1jmSHgk8ytONEMZ,"['Bruno X Spacc', 'KKevin']","['hungarian pop', 'hungarian hip hop']",183606,True,MIRE FEL ?,291755
05-05-2022,Ukraine,93,33152,0404hSejXWTLLu2CyCGH11,['OG Buda'],"['russian trap', 'russian drill', 'russian hip hop']",74926,True,Обиделись,33152
15-02-2015,Latvia,182,1533,040jG6P8q09Mt2FAg7AUKY,['Prāta Vētra'],['latvian pop'],251533,False,Šonakt neguļ tik daudzi,3383
14-07-2022,India,69,965205,043SPVu75TXbs94ZfM9dfn,"['Kaushik-Guddu', 'Raghav Chaitanya', 'Kunaal Vermaa']","['modern bollywood', 'indian indie', 'indian singer-songwriter']",309149,False,"Dil (From ""Ek Villain Returns"")",23513472
28-04-2013,Spain,42,94217,043vxbUHxQErHDIe7zuC0O,"['David Guetta', 'Taped Rai']","['edm', 'big room', 'dance pop', 'pop', 'pop dance']",227106,False,Just One Last Time (feat. Taped Rai),257864
21-05-2015,Poland,261,1736,046EFipSChogDXCYJKtCxw,['Maria Niklińska'],[],193934,False,Na Północy,1736
04-11-2021,"Korea, Republic of",194,9202,049M1ZP4H2B13yB2ax6N7l,['TAEYEON'],"['k-pop', 'pop']",209482,False,그대라는 시,176335
12-11-2015,Mexico,189,123344,049wfFS3kAsdmGOH8ktYJ3,['Ariel Camacho y Los Plebes Del Rancho'],"['corrido', 'musica mexicana', 'sierreno', 'nueva musica mexicana']",184561,False,Hablemos,10773924
10-09-2020,France,23,1106172,04B2aL2KfXGu2ioE30BdjH,['Kaaris'],"['drill francais', 'rap francais', 'french hip hop', 'francoton', 'pop urbaine', 'trap antillais']",169986,True,Sosa,2417646
19-05-2016,,129,2839108,04CpzA2BdOLEz7EMp5uwTU,"['Drake', 'Majid Jordan']","['pop', 'canadian pop', 'canadian contemporary r&b', 'toronto rap', 'r&b', 'canadian hip hop', 'trap soul', 'hip hop', 'rap']",106333,True,Summers Over Interlude,12504127
16-03-2023,,18,19510797,04CqLjewJiSAqM210vZAmT,['Miley Cyrus'],['pop'],162973,False,River,79953891
05-07-2018,Finland,23,203347,04EVzCgLNbs4ivZ1rzc56K,['Lauri Tähkä'],"['suomi rock', 'finnish dance pop', 'finnish pop']",218354,False,Mä en pelkää,4047890
11-07-2019,South Africa,139,9320,04EZuneAwtdqSj3LyteP3U,"['Stillaround', 'Sage17', 'B-RAD']",[],109348,True,Pt. 1,40616
03-01-2019,Hungary,83,17955,04Iv2fWWQ0auuDMcoBptqh,['Misshmusic'],['hungarian hip hop'],201481,False,Cinema,64397
25-06-2020,Denmark,68,120486,04LjCXjPL2bHzDZUMyQphW,"['Gigis', 'ZK']","['danish pop', 'danish hip hop']",167674,False,Salaam,379809
11-06-2015,Spain,249,15680,04Mh4OWSBUBn5Vpna4DXrA,['SNAP!'],"['eurodance', 'europop', 'diva house', 'hip house', 'german techno']",344306,False,The Power,28820
30-03-2023,Dominican Republic,157,26574,04NOkdNPJx9l134EmPEC8a,['Jezzy'],[],123141,True,Ubicacion y Foto,66674
19-11-2020,Denmark,85,109462,04QB9WAW4dLzbXNq8Kelpw,['Stepz'],"['danish pop', 'danish hip hop']",159632,True,Loyal,109462
27-10-2022,Poland,189,216685,04QPWwQIxA8kLpcKM1ZWzL,['Agnieszka Chylińska'],['polish pop'],229880,False,Kiedyś do Ciebie wrócę,1618725
05-04-2018,Italy,183,156396,04RKo5Xl6wiCRJD2cXz0Su,['Gemitaiz'],['italian hip hop'],160060,False,Vivere,156396
01-11-2018,Thailand,178,18417,04UELvBbAwInwFX9eF6Ckt,['Better Weather'],['thai pop'],258275,False,ไม่เกี่ยวเลย,37623
11-07-2019,India,92,98443,04UzZSWfw8hkK832P27QLq,"['Nikk', 'Avneet Kaur']","['punjabi pop', 'desi pop']",177750,False,Yaari,13278742
22-09-2016,Chile,126,74255,04V9IEnzZ9mrKx6xt3gFOt,['Los Hidalgos'],['cueca chilena'],115040,False,La Cueca de los Santos,258067
23-01-2020,Chile,177,179521,04XBsg0wY1iNV2bpxXgvku,['Brytiago'],"['latin hip hop', 'reggaeton', 'trap latino', 'reggaeton flow']",198066,False,Te Falle,360549
29-12-2022,Brazil,181,963019,04XCCgpMnd4QLitSXNBrfI,"['MC Cabelinho', 'meLLo', 'Honaiser', 'Ajaxx']","['funk consciente', 'funk carioca', 'trap funk']",160756,True,CAOS,963019
27-05-2021,"Korea, Republic of",167,9348,04Y9prsqB1VzZLYD2gXTVm,"['HEIZE', 'Ahn Ye Eun']","['k-pop', 'korean r&b', 'korean singer-songwriter', 'korean pop']",164893,False,From the Rain,9348
04-02-2021,Iceland,1,57705,04ZMCgKlsRcTDrxGMKCrAx,['Friðrik Dór'],['icelandic pop'],237750,False,Segðu mér,956894
07-12-2017,Türkiye,104,76289,04aT9IT86qeDS7p9DQGa6z,['Musa Eroğlu'],"['baglama', 'turkish folk', 'arabesk']",259066,False,Mihriban,2909448
23-09-2021,Netherlands,43,552778,04afIOF4Qx1BoIPSVaXaCp,['Kevin'],['dutch hip hop'],167553,False,The Beatles,1001877
26-01-2023,Ukraine,197,27945,04c3lDFrcmBuZ3r8m1t3yA,['СЕРЕГА ПИРАТ'],"['russian hip hop', 'russian drain']",150502,True,Маша,349650
20-06-2019,Netherlands,53,456022,04c8aMc6QRRdNJg06qmJ0z,"['Jul', 'Mula B']","['dutch hip hop', 'francoton', 'dutch rap pop', 'rap marseille']",215893,True,Ratata,1455425
03-03-2022,Russian Federation,97,177137,04cMUwER7r2VwqMCj4kYJ9,['ZODIVK'],['drift phonk'],136651,True,Devil Eyes,1244632
03-01-2019,,177,4295780,04cd1MHVq1D8v1nuTZoCdv,['Piso 21'],"['reggaeton', 'latin pop', 'reggaeton colombiano', 'colombian pop', 'trap latino']",186315,False,Puntos Suspensivos,142259702
21-07-2016,Netherlands,189,79174,04f72ZV0a0rFnMfMuIXoH3,['Fmg'],"['dutch pop', 'dutch hip hop', 'dutch rap pop']",245409,False,Sign,79174
11-05-2017,Italy,107,121620,04his9MTg93PGW7AZD5Typ,['Coez'],"['italian pop', 'rome indie', 'rap napoletano']",215600,False,Parquet,1346377
18-02-2021,Norway,9,430533,04k0QThdHEp7kg3FpXVh0Q,['El Papi'],"['russelater', 'norwegian pop']",178171,False,Sju Fjell,16317394
23-07-2020,Romania,153,15600,04m07biw1eyk3cD31eAZ84,['Tzanca Uraganu'],['manele'],233239,False,Ne-Ar Sta Bine,1080809
31-03-2016,,75,3567114,04mf1OkXHZ6TPBNM9sBcSm,['Kanye West'],"['chicago rap', 'rap']",196040,True,Famous,334735678
16-04-2020,Poland,196,96740,04pCKIk52rj2ur30UOfcZj,"['QueQuality', 'Siles', 'Qry', 'Żabson']","['polish trap', 'polish hip hop', 'polish alternative rap']",290000,False,Pokaż - Remix,455085
23-03-2023,Austria,20,99342,04qB3GdYC9b06ZossBTLpo,"['DJ (i)MG Beatz', 'A$lan', 'Peet 26']",[],66885,True,NICE,150457
19-01-2017,Malaysia,158,25277,04qqfjPWDqrg9q3HTToCfZ,['Urban Zakapa'],"['korean pop', 'k-pop']",236366,False,Wish,611743
30-09-2021,,75,8136788,04sN26COy28wTXYj3dMoiZ,['Billie Eilish'],"['art pop', 'pop', 'electropop']",180933,False,Bored,208555298
18-07-2019,Germany,84,822750,04wFYPd2i6tXhatf7yTQfr,['Lil Lano'],"['german trap', 'german hip hop', 'deep german hip hop']",192311,True,Hollywood Hills,2581022
12-05-2022,Sweden,93,183542,04wlQQIfl6MfHuWxvEsSYO,['Henric Edström'],"['swedish pop rap', 'swedish pop']",107454,True,Bonaqua,6548578
21-03-2019,Thailand,89,38895,04xHJx2Zj66b8LUIOL6Mwh,['YOUNGOHM'],"['thai pop', 'thai trap', 'thai hip hop']",205360,False,รถด่วนขบวนสุดท้าย,143938
21-07-2022,Bulgaria,1,61538,04zqsdXIs6fCpvKgl0AYY7,"['Galena', 'DJ Damyan', 'Costi']","['chalga', 'manele', 'bulgarian pop']",202666,False,Welcome to Bulgaria,501098
09-11-2014,Estonia,175,1407,04zwOs7hTTiQWsq9Pr8wY5,"['Getter Jaani', 'Risto Vürst']",['estonian pop'],254169,False,Isa Jälgedes (feat. Risto Vürst),5401
22-04-2021,Philippines,147,217282,051Z51PfIFgEe1gdo1vl6B,['Ex Battalion'],"['pinoy hip hop', 'pinoy r&b', 'tagalog rap', 'opm']",451932,False,Yearly,809251
06-02-2020,Denmark,95,106693,054IaHMArRfHbI3S7NpCOo,"['Branco', 'Gilli']","['danish pop', 'danish hip hop']",160785,True,MOTIVATION,456686
20-08-2020,Türkiye,167,202795,056vWtefO3YOSgu32DBnkS,['Sibel Can'],"['turkish pop', 'turkish folk', 'arabesk']",221305,False,En Büyük Aşkım,202795
21-07-2016,Netherlands,87,161887,058rxmne8qp2IFJezCYXAO,"['Kevin', 'Crooks']",['dutch hip hop'],216402,False,Wazig,161887
23-04-2020,Netherlands,157,190044,058wDuvIZ1fxEJBuSGWqTd,['Kosso'],"['dutch hip hop', 'dutch rap pop']",172291,True,Weeg 't,190044
21-02-2019,Poland,15,296901,05AaNisIrxk0Y6N94coEeZ,['Sokół'],['polish hip hop'],235226,True,MC Hasselblad,753592
27-10-2016,Brazil,142,220517,05C03gHE4ELVcOupy6VhfO,['Lady Gaga'],"['pop', 'dance pop', 'art pop']",254773,True,Come To Mama,272010
06-06-2019,,33,11915400,05CwHjIk71RXVU40boRMnR,"['The Chainsmokers', 'Bebe Rexha']","['pop', 'post-teen pop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",217653,False,Call You Mine (feat. Bebe Rexha),399310274
28-10-2021,Italy,44,800289,05G7GqOjkYKObUWFDownVV,['Ultimo'],"['italian pop', 'italian adult pop']",254653,False,Quel filo che ci unisce,1883023
18-08-2016,United States,114,1237363,05GvhIvS56t5EBoG8YtyCK,['PARTYNEXTDOOR'],"['urban contemporary', 'trap', 'toronto rap', 'r&b', 'rap', 'pop']",174049,True,Don't Know How,1364007
04-11-2021,Italy,23,1068159,05HGu6fi32RmJRO5PBJ4Va,"['Simba La Rue', 'Bobo']","['drill italiana', 'italian hip hop']",137142,True,OPINEL,14139221
11-01-2018,Japan,150,29664,05HuGF8QJGxH2UiQ77ldTK,['GENERATIONS from EXILE TRIBE'],"['j-pop boy group', 'j-division', 'j-pop']",259800,False,ALRIGHT! ALRIGHT!,291499
23-03-2017,,16,16788462,05KOgYg8PGeJyyWBPi5ja8,['Drake'],"['canadian pop', 'toronto rap', 'canadian hip hop', 'hip hop', 'rap']",218673,True,Free Smoke,109116044
10-02-2022,Israel,165,30475,05KQMm1vL6MnJkgobUtwft,['Omer Adam'],"['israeli pop', 'israeli mediterranean', 'mizrahi']",155219,False,לבד על המיטה,3509060
19-01-2023,Poland,2,1551055,05MYJf19LSo2E1lZ0RrMAC,['Mata'],"['polish hip hop', 'polish trap']",130285,True,MŁODY PADEREWSKI,11584523
20-01-2022,Norway,139,74920,05POilI4dWtKIyjZMlFP9Y,['Adrian Sellevoll'],"['norwegian pop', 'norwegian pop rap']",158720,False,Dummet meg,74920
28-06-2018,Türkiye,195,63620,05Q2f7D1WHIWdATmrDY9nR,"['Canozan', 'Sedef Sebüktekin']","['turkish alternative rock', 'turkish alt pop', 'turkish rock']",226229,False,Bul Beni (Akustik),63620
27-10-2022,Türkiye,75,651584,05QuKF12UfS8ReyTQKbs4o,['Semicenk'],[],163165,False,Masal Gibi,5398681
03-12-2020,Viet Nam,52,71208,05RlEsnD2yUygC5Ukjy7RW,"['SOOBIN', 'Binz']","['v-pop', 'vietnamese hip hop']",196742,False,BLACKJACK,296647
21-11-2019,Czechia,111,30466,05TV8Lt7t6bC3nLlpsoSkD,['Wesome'],"['czech hip hop', 'czsk viral pop', 'czsk hip hop']",160731,True,Málem,2232876
16-05-2019,Chile,120,217416,05WXONH3xdiHxSu5DhpiEn,"['Lary Over', 'Farruko', 'El Alfa', 'Lirico En La Casa']","['reggaeton', 'reggaeton flow', 'trap latino', 'latin hip hop', 'dominican pop', 'rap dominicano', 'dembow']",294146,False,Súbete - Remix,638054
30-06-2022,Viet Nam,7,290578,05X3a0YGmS1rbH50aL8lGF,"['Văn Mai Hương', 'Hứa Kim Tuyền']",['v-pop'],321904,False,Một Ngàn Nỗi Đau,3456043
30-07-2015,Türkiye,206,1796,05X7vcI10qNE7WxTavmYNJ,['Mazhar Alanson'],"['turkish jazz', 'turkish pop', 'turkish rock']",242226,False,Ah Bu Ben,487706
06-10-2016,Iceland,149,3740,05YwwA3h2ap9btMAC3tiu0,['Skálmöld'],"['viking metal', 'folk metal', 'deep folk metal', 'icelandic metal', 'icelandic punk']",303613,False,Niflheimur,3740
22-12-2016,,184,3087525,05Z7jet4VDNVgNQWcYHnrk,"['Chris Brown', 'Usher', 'Gucci Mane']","['pop rap', 'gangster rap', 'southern hip hop', 'pop', 'urban contemporary', 'contemporary r&b', 'south carolina hip hop', 'r&b', 'dirty south rap', 'dance pop', 'atl hip hop', 'trap', 'hip hop', 'rap']",220813,True,Party (feat. Usher & Gucci Mane),56137330
07-05-2020,,49,9935989,05aZ9sAU1YXndHv0FMi9iW,"['Drake', 'Fivio Foreign', 'Sosa Geek']","['new york drill', 'canadian pop', 'brooklyn drill', 'toronto rap', 'canadian hip hop', 'trap', 'hip hop', 'rap']",204805,True,Demons (feat. Fivio Foreign & Sosa Geek),27063834
19-09-2019,India,104,144507,05dYneZZZ2mytSmnsvzFoW,['Anirudh Ravichander'],"['filmi', 'tamil hip hop', 'desi hip hop']",198834,False,Gangu Leader,603063
05-11-2020,Italy,16,967543,05gPdrxGchpTIxZ2FRNA5N,['Casadilego'],[],177360,True,VITTORIA - prod. Strage – Slait,5070198
28-01-2021,Netherlands,83,273084,05hMupOELbSjxwwp3UiBxl,"['Josylvio', 'Kevin']",['dutch hip hop'],201371,True,"Oost West, Thuis Best - Piano Versie - Bonus Track",273084
13-10-2022,Ukraine,63,46941,05ib88vsMeLfwlAfrZyz99,['Stray Kids'],"['k-pop', 'k-pop boy group']",216120,False,"TASTE (Lee Know, Hyunjin, Felix)",128457
24-12-2020,Dominican Republic,65,30402,05lNOE0iWEcHRFD2lZuZZE,"['Ceky Viciny', 'MelyMel', 'La Perversa', 'Yailin la Mas Viral', 'Shadow Blow']","['rap latina', 'dembow', 'dominican pop', 'trap dominicano', 'rap dominicano', 'trap latino']",268385,False,Nataly,936212
22-03-2015,France,263,4483,05nFNgsI8r6mLICE83sxuQ,"['Woodkid', 'Lykke Li']","['pop', 'swedish indie pop', 'chamber pop', 'swedish electropop', 'electropop', 'swedish pop', 'art pop']",270786,False,"Never Let You Down - From The ""Insurgent"" Soundtrack",4483
08-12-2022,Finland,124,65875,05qmTBkWamigtevCD9j4Sh,['ibe'],"['finnish hip hop', 'finnish dance pop', 'finnish trap']",198409,True,JÄRKEE,65875
18-06-2020,Finland,15,247574,05r4HlFtm3PyNPw24zUdWX,['Robin Packalen'],['finnish dance pop'],213016,False,Benefits,730480
08-06-2017,,127,4372005,05rJdH2MRLJ3sQoEUO78qs,['Anitta'],"['funk pop', 'pop', 'pop nacional', 'funk carioca', 'pagode baiano']",141316,False,Paradinha,98125259
12-04-2018,Japan,199,34342,05sAiE8Cg4njAkvzLEVCRt,['Fumiya Fujii'],['classic city pop'],233360,False,True Love,69657
20-08-2015,,195,1371012,05t0KI6zFHDSRT9gdLCAyW,['Matthew Koma'],['pop edm'],229735,True,So F**kin' Romantic,4515205
21-05-2020,Dominican Republic,60,28821,05tNrQNICAOfX8ohVpfkBb,['El Alfa'],"['reggaeton', 'trap latino', 'rap dominicano', 'dembow']",229915,False,Me Enamore,28821
22-04-2021,Poland,136,162834,05xfxRC52Tdw6m1eLcSiVr,['Wac Toja'],"['polish trap', 'polish hip hop']",149733,True,NIU NIU,2013754
12-07-2018,Malta,101,3385,05xxKowy1irhzNeodiDrJ4,['Emma Muscat'],"['italian adult pop', 'italian pop']",204925,False,Dead Man Walking,3385
24-11-2016,Greece,176,2422,05zvG19WPTLz0yjn4mzM1L,['Little Mix'],"['post-teen pop', 'pop', 'girl group', 'uk pop', 'talent show', 'dance pop']",216946,False,Freak,2422
